store_id,city,title,price,price_raw,regular_price,regular_price_raw,liquidation_price,liquidation_price_raw,sale_price,sale_price_raw,liquidation,url,image,image_path,sku,product_id,product_sku,quantity,availability,badges,price_sale_clean,price_original_clean
659,"Leitrim, ON","Mini machine à brouillard à base d'eau Gemmy avec lumière à DEL 400 W, argenté, 12 1/4 cm, décoration d'intérieur et d'extérieur pour l'Halloween",59.99,"59,99 $",,,59.99,"59,99 $",59.99,"59,99 $",true,https://www.canadiantire.ca/fr/pdp/mini-machine-a-brouillard-a-base-d-eau-gemmy-avec-lumiere-a-del-400-w-argente-12-1-4-cm-decoration-d-interieur-et-d-exterieur-pour-l-halloween-0510171p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/seasonal/halloween-harvest/0510171/mini-fogger-22045aa1-15a0-4b70-86ca-3fc859fd2d73-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0001-Mini machine à brouillard à base d'eau G.jpg,051-0171-0,,051-0171-0,,Il n’en reste que 4 #051-0171-0,Liquidation◊,"59,99",
659,"Leitrim, ON",Certified WinterTrek - Pneu cloutable pour véhicules passagers et VUM,97.99,"97,99 $",,,97.99,"97,99 $",97.99,"97,99 $",true,https://www.canadiantire.ca/fr/pdp/certified-wintertrek-pneu-cloutable-pour-vehicules-passagers-et-vum-0031702p.html,https://media-www.canadiantire.ca/product/automotive/tires/winter-tires/0031702/-155-80r13-79t-certified-wintertrek-ca853d0f-b87b-4f1d-a1bf-09102fb3ef26-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0002-Certified WinterTrek - Pneu cloutable po.jpg,003-1702X,,003-1702X,,,Liquidation◊Mieux notés,"97,99",
659,"Leitrim, ON","Latex liquide de qualité professionnelle, transparent, 1 oz, accessoire de costume à porter pour l'Halloween",2.93,"2,93 $",5.99,"Était±  5,99 $prix était 5,99 $",2.93,"2,93 $",2.93,"2,93 $",true,https://www.canadiantire.ca/fr/pdp/latex-liquide-de-qualite-professionnelle-transparent-1-oz-accessoire-de-costume-a-porter-pour-l-halloween-8510073p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/party-city-seasonal/party-city-halloween-harvest/8510073/pc-liquid-latex-2aee23e7-3cfd-4588-94e2-cfff43827dec-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0003-Latex liquide de qualité professionnelle.jpg,851-0073-0,,851-0073-0,,,Liquidation◊,"2,93","5,99"
659,"Leitrim, ON",Générateur de brouillard For Living 1000 W avec télécommande de minuterie,149.99,"149,99 $",,,149.99,"149,99 $",149.99,"149,99 $",true,https://www.canadiantire.ca/fr/pdp/generateur-de-brouillard-for-living-1000-w-avec-telecommande-de-minuterie-1519935p.html,https://media-www.canadiantire.ca/product/party-city/party-city-seasonal/halloween-harvest/1519935/fog-machine-1000-watt-with-timer-remote-controller-dc325f92-1cbc-4ea5-907e-202769eafb23-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0004-Générateur de brouillard For Living 1000.jpg,151-9935-2,,151-9935-2,,Il n’en reste que 1 #151-9935-2,Liquidation◊Exclusivité,"149,99",
659,"Leitrim, ON","Liquide de transmission automatique synthétique du fabricant d’origine à faible viscosité pour véhicules multiples, véhicules asiatiques, 946 mL",17.93,"17,93 $",20.99,"Était±  20,99 $prix était 20,99 $",17.93,"17,93 $",17.93,"17,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-transmission-automatique-synthetique-du-fabricant-d-origine-a-faible-viscosite-pour-vehicules-multiples-vehicules-asiatiques-946-ml-0281542p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-fluids/0281542/oem-synthetic-low-viscosity-multi-vehicle-atf-asian-946ml-741fb9a4-7990-46d4-9c1e-91184f0437bd-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0005-Liquide de transmission automatique synt.jpg,028-1542-0,,028-1542-0,,Il n’en reste que 2 #028-1542-0,Liquidation◊Mieux notés,"17,93","20,99"
659,"Leitrim, ON",Pneu tout-terrain BFGoodrich All-terrain T/A KO2 pour camions et VUS - liquidation,345.99,"345,99 $",,,345.99,"345,99 $",345.99,"345,99 $",true,https://www.canadiantire.ca/fr/pdp/pneu-tout-terrain-bfgoodrich-all-terrain-t-a-ko2-pour-camions-et-vus-liquidation-0053117p.html,https://media-www.canadiantire.ca/product/automotive/tires/all-terrain-tires/2087926/-lt245-70r16113-110s-bfgoodrich-all-terrain-t-a-ko2-28855--da068151-8fab-47e5-b0ef-28dc03415096-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0006-Pneu tout-terrain BFGoodrich All-terrain.jpg,006-2086X,,006-2086X,,,Liquidation◊Articles à succès,"345,99",
659,"Leitrim, ON",Michelin X-Ice® Xi3 - Pneu d’hiver,76.99,"76,99 $",,,76.99,"76,99 $",76.99,"76,99 $",true,https://www.canadiantire.ca/fr/pdp/michelin-x-ice-xi3-pneu-d-hiver-0051817p.html,https://media-www.canadiantire.ca/product/automotive/tires/winter-tires/0031561/-155-80r13-79q-x-ice-9338fb44-1d45-466f-b378-9d6a97f37159-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0007-Michelin X-Ice® Xi3 - Pneu d’hiver.jpg,003-1561X,,003-1561X,,,Liquidation◊Mieux notés,"76,99",
659,"Leitrim, ON","Forets pour tournevis à percussion Crescent U-GUARDMC Stack and Store alphaCASEMC, 30 pces",29.93,"29,93 $",44.99,"Était±  44,99 $prix était 44,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/forets-pour-tournevis-a-percussion-crescent-u-guard-sup-mc-sup-stack-and-store-alphacase-sup-mc-sup-30-pces-0542388p.html,https://media-www.canadiantire.ca/product/fixing/tools/power-tool-accessories/0542388/crescent-30-piece-u-guard-bit-set-c27c48a0-8611-4014-b749-835767bf7863-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0008-Forets pour tournevis à percussion Cresc.jpg,054-2388-8,,054-2388-8,,Il n’en reste que 1 #054-2388-8,Liquidation◊Mieux notés,"29,93","44,99"
659,"Leitrim, ON",Pneu d'hiver à crampons General Altimax Arctic 12 pour véhicules de tourisme et véhicules utilitaires multisegments,113.99,"113,99 $",151.99,"151,99 $chaque  et+ prix était à partir de 151,99 $",113.99,"113,99 $",113.99,"113,99 $",true,https://www.canadiantire.ca/fr/pdp/pneu-d-hiver-a-crampons-general-altimax-arctic-12-pour-vehicules-de-tourisme-et-vehicules-utilitaires-multisegments-4082446p.html,https://media-www.canadiantire.ca/product/automotive/tires/winter-tires/0051043/-175-65r15-88t-general-altimax-arctic-12-15503110000--b94a4ae5-0899-4e3a-b2b6-358d97ca23cc-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0009-Pneu d'hiver à crampons General Altimax.jpg,005-1043X,,005-1043X,,,Liquidation◊Remise postale,"113,99","151,99"
659,"Leitrim, ON",Plasti Dip Liquid,26.99,"26,99 $",,,26.99,"26,99 $",26.99,"26,99 $",true,https://www.canadiantire.ca/fr/pdp/plasti-dip-liquid-0482236p.html,https://media-www.canadiantire.ca/product/fixing/paint/paints/0482236/plasti-dip-liquid-red-14-5-oz--a24e1259-437b-4031-b173-8ae8015ba1d5.png?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0010-Plasti Dip Liquid.png,048-2236X,,048-2236X,,,Liquidation◊Mieux notés,"26,99",
659,"Leitrim, ON","Revêtement antidérapant DAP Tank Bond Liquid Grip pour fixations, vis et boulons, 6 mL",4.93,"4,93 $",13.99,"Était±  13,99 $prix était 13,99 $",4.93,"4,93 $",4.93,"4,93 $",true,https://www.canadiantire.ca/fr/pdp/revetement-antiderapant-dap-tank-bond-liquid-grip-pour-fixations-vis-et-boulons-6-ml-0670057p.html,https://media-www.canadiantire.ca/product/fixing/paint/surface-prep-maintenance/0670057/dap-tank-bond-liquid-grip-74962919-e563-41c7-a786-f07ef6736345-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0011-Revêtement antidérapant DAP Tank Bond Li.jpg,067-0057-8,,067-0057-8,,9 En Stock#067-0057-8,Liquidation◊,"4,93","13,99"
659,"Leitrim, ON","Liquide de protection contre les inondations Flex Seal, protection imperméable contre les inondations, 10 oz",19.93,"19,93 $",29.99,"Était±  29,99 $prix était 29,99 $",19.93,"19,93 $",19.93,"19,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-protection-contre-les-inondations-flex-seal-protection-impermeable-contre-les-inondations-10-oz-0641544p.html,https://media-www.canadiantire.ca/product/fixing/paint/surface-prep-maintenance/0641544/flex-seal-liquid-flood-protection-10-oz--1160382c-9005-48e6-a50c-ea4ef2e9c99d-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0012-Liquide de protection contre les inondat.jpg,064-1544-8,,064-1544-8,,Il n’en reste que 4 #064-1544-8,Liquidation◊,"19,93","29,99"
659,"Leitrim, ON",Continental WinterContact SI Plus - Pneu d'hiver pour les véhicules de tourisme et les véhicules utilitaires multisegments,175.99,"175,99 $",,,175.99,"175,99 $",175.99,"175,99 $",true,https://www.canadiantire.ca/fr/pdp/continental-wintercontact-si-plus-pneu-d-hiver-pour-les-vehicules-de-tourisme-et-les-vehicules-utilitaires-multisegments-0052152p.html,https://media-www.canadiantire.ca/product/automotive/tires/winter-tires/0062360/-205-55r16-94h-continental-wintercontact-si-plus-51f2135a-b9c3-4d88-81e8-13609df92ecf-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0013-Continental WinterContact SI Plus - Pneu.jpg,005-2152X,,005-2152X,,,Liquidation◊Mieux notés,"175,99",
659,"Leitrim, ON","Pneu tout-terrain Goodyear Wrangler Duratrac pour camions et VUS, flottaison, liquidation",236.99,"236,99 $",,,236.99,"236,99 $",236.99,"236,99 $",true,https://www.canadiantire.ca/fr/pdp/pneu-tout-terrain-goodyear-wrangler-duratrac-pour-camions-et-vus-flottaison-liquidation-0052337p.html,https://media-www.canadiantire.ca/product/automotive/tires/light-truck-tires/0052337/-33x12-50r15-108q-goodyear-wrangler-duratrac-312020027--208bcd4a-6378-42a3-9ff0-e92277342fcb-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0014-Pneu tout-terrain Goodyear Wrangler Dura.jpg,005-2337X,,005-2337X,,,Liquidation◊Mieux notés,"236,99",
659,"Leitrim, ON","Maison de poupée à 3 étages pour enfants, bord de mer, 25 accessoires",96.93,"96,93 $",249.99,"Était±  249,99 $prix était 249,99 $",96.93,"96,93 $",96.93,"96,93 $",true,https://www.canadiantire.ca/fr/pdp/maison-de-poupee-a-3-etages-pour-enfants-bord-de-mer-25-accessoires-1501666p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/toys/toys-games/1501666/beachside-doll-house-499b056d-aa09-4c1b-8974-7e409c58a2fc-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0015-Maison de poupée à 3 étages pour enfants.jpg,150-1666-2,,150-1666-2,,8 En Stock#150-1666-2,Liquidation◊Mieux notés,"96,93","249,99"
659,"Leitrim, ON","Coffret de jeu Les musiciens de la ferme Mega Bloks pour touts petits, 40 pièces",,,,,,,,,true,https://www.canadiantire.ca/fr/pdp/coffret-de-jeu-les-musiciens-de-la-ferme-mega-bloks-pour-touts-petits-40-pieces-1500014p.html,https://media-www.canadiantire.ca/product/seasonal-gardening/toys/toys-games/1500014/mega-bloks-musical-farm-band-d90c3f04-9781-4795-a856-708f0f3271b6.png?im=whresize&wid=200&hei=200,outputs/canadiantire/659-leitrim-on/images/0016-Coffret de jeu Les musiciens de la ferme.png,150-0014-0,,150-0014-0,,,Liquidation◊Mieux notés,,
