store_id,city,title,price,price_raw,regular_price,regular_price_raw,liquidation_price,liquidation_price_raw,sale_price,sale_price_raw,liquidation,url,image,image_path,sku,product_id,product_sku,quantity,availability,badges,price_sale_clean,price_original_clean
265,"Baie-Comeau, QC",Certified WinterTrek - Pneu cloutable pour véhicules passagers et VUM,97.99,"97,99 $",,,97.99,"97,99 $",97.99,"97,99 $",true,https://www.canadiantire.ca/fr/pdp/certified-wintertrek-pneu-cloutable-pour-vehicules-passagers-et-vum-0031702p.html,https://media-www.canadiantire.ca/product/automotive/tires/winter-tires/0031702/-155-80r13-79t-certified-wintertrek-ca853d0f-b87b-4f1d-a1bf-09102fb3ef26-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0001-Certified WinterTrek - Pneu cloutable po.jpg,003-1702X,,003-1702X,,,Liquidation◊Mieux notés,"97,99",
265,"Baie-Comeau, QC","Liquide de transmission automatique synthétique du fabricant d’origine à faible viscosité pour véhicules multiples, véhicules asiatiques, 946 mL",17.93,"17,93 $",20.99,"Était±  20,99 $prix était 20,99 $",17.93,"17,93 $",17.93,"17,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-transmission-automatique-synthetique-du-fabricant-d-origine-a-faible-viscosite-pour-vehicules-multiples-vehicules-asiatiques-946-ml-0281542p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-fluids/0281542/oem-synthetic-low-viscosity-multi-vehicle-atf-asian-946ml-741fb9a4-7990-46d4-9c1e-91184f0437bd-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0002-Liquide de transmission automatique synt.jpg,028-1542-0,,028-1542-0,,19 En Stock#028-1542-0,Liquidation◊Mieux notés,"17,93","20,99"
265,"Baie-Comeau, QC","Liquide de transmission automatique synthétique du fabricant d’origine, véhicules multiples, véhicules asiatiques, 946 mL",17.93,"17,93 $",20.99,"Était±  20,99 $prix était 20,99 $",17.93,"17,93 $",17.93,"17,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-transmission-automatique-synthetique-du-fabricant-d-origine-vehicules-multiples-vehicules-asiatiques-946-ml-0281541p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-fluids/0281541/oem-synthetic-multi-vehicle-atf-asian-946ml-207f4f6e-564e-4238-8ddb-0b15504f5652-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0003-Liquide de transmission automatique synt.jpg,028-1541-2,,028-1541-2,,Il n’en reste que 4 #028-1541-2,Liquidation◊Mieux notés,"17,93","20,99"
265,"Baie-Comeau, QC","Liquide de transmission automatique synthétique du fabricant d’origine à faible viscosité pour véhicules multiples, véhicules nord-américains, 946 mL",17.93,"17,93 $",20.99,"Était±  20,99 $prix était 20,99 $",17.93,"17,93 $",17.93,"17,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-transmission-automatique-synthetique-du-fabricant-d-origine-a-faible-viscosite-pour-vehicules-multiples-vehicules-nord-americains-946-ml-0281549p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-fluids/0281549/oem-synthetic-low-vis-multi-vehiclea-atf-domestic-946ml-ae0a1d89-4207-4459-b7b8-3144e456452f-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0004-Liquide de transmission automatique synt.jpg,028-1549-6,,028-1549-6,,10 En Stock#028-1549-6,Liquidation◊Mieux notés,"17,93","20,99"
265,"Baie-Comeau, QC","Liquide de transmission automatique synthétique du fabricant d’origine pour véhicules multiples, véhicules nord-américaines, 946 mL",18.93,"18,93 $",22.99,"Était±  22,99 $prix était 22,99 $",18.93,"18,93 $",18.93,"18,93 $",true,https://www.canadiantire.ca/fr/pdp/liquide-de-transmission-automatique-synthetique-du-fabricant-d-origine-pour-vehicules-multiples-vehicules-nord-americaines-946-ml-0281548p.html,https://media-www.canadiantire.ca/product/automotive/auto-maintenance/auto-fluids/0281548/oem-synthetic-multi-vehicle-atf-domestic-946ml-3b43d1e4-4a54-4937-9c24-a3312fb3cbf0-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0005-Liquide de transmission automatique synt.jpg,028-1548-8,,028-1548-8,,8 En Stock#028-1548-8,Liquidation◊Mieux notés,"18,93","22,99"
265,"Baie-Comeau, QC",Pneu tout-terrain BFGoodrich All-terrain T/A KO2 pour camions et VUS - liquidation,345.99,"345,99 $",,,345.99,"345,99 $",345.99,"345,99 $",true,https://www.canadiantire.ca/fr/pdp/pneu-tout-terrain-bfgoodrich-all-terrain-t-a-ko2-pour-camions-et-vus-liquidation-0053117p.html,https://media-www.canadiantire.ca/product/automotive/tires/all-terrain-tires/2087926/-lt245-70r16113-110s-bfgoodrich-all-terrain-t-a-ko2-28855--da068151-8fab-47e5-b0ef-28dc03415096-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0006-Pneu tout-terrain BFGoodrich All-terrain.jpg,006-2086X,,006-2086X,,,Liquidation◊Articles à succès,"345,99",
265,"Baie-Comeau, QC","Forets pour tournevis à percussion Crescent U-GUARDMC Stack and Store alphaCASEMC, 30 pces",29.93,"29,93 $",44.99,"Était±  44,99 $prix était 44,99 $",29.93,"29,93 $",29.93,"29,93 $",true,https://www.canadiantire.ca/fr/pdp/forets-pour-tournevis-a-percussion-crescent-u-guard-sup-mc-sup-stack-and-store-alphacase-sup-mc-sup-30-pces-0542388p.html,https://media-www.canadiantire.ca/product/fixing/tools/power-tool-accessories/0542388/crescent-30-piece-u-guard-bit-set-c27c48a0-8611-4014-b749-835767bf7863-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0007-Forets pour tournevis à percussion Cresc.jpg,054-2388-8,,054-2388-8,,Il n’en reste que 3 #054-2388-8,Liquidation◊Mieux notés,"29,93","44,99"
265,"Baie-Comeau, QC","Cartouche d'adhésif de recharge Bondic pour plastique liquide de soudage tout usage, 4 g",9.93,"9,93 $",14.99,"Était±  14,99 $prix était 14,99 $",9.93,"9,93 $",9.93,"9,93 $",true,https://www.canadiantire.ca/fr/pdp/cartouche-d-adhesif-de-recharge-bondic-pour-plastique-liquide-de-soudage-tout-usage-4-g-0671447p.html,https://media-www.canadiantire.ca/product/fixing/paint/surface-prep-maintenance/0671447/bondic-refill-cartridge-4-grams-7e86f4fd-9bbb-4c63-9301-dcf2c11d9a53-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0008-Cartouche d'adhésif de recharge Bondic p.jpg,067-1447-4,,067-1447-4,,Il n’en reste que 3 #067-1447-4,Liquidation◊Mieux notés,"9,93","14,99"
265,"Baie-Comeau, QC",Plasti Dip Liquid,26.99,"26,99 $",,,26.99,"26,99 $",26.99,"26,99 $",true,https://www.canadiantire.ca/fr/pdp/plasti-dip-liquid-0482236p.html,https://media-www.canadiantire.ca/product/fixing/paint/paints/0482236/plasti-dip-liquid-red-14-5-oz--a24e1259-437b-4031-b173-8ae8015ba1d5.png?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0009-Plasti Dip Liquid.png,048-2236X,,048-2236X,,,Liquidation◊Mieux notés,"26,99",
265,"Baie-Comeau, QC",Nécessaire de réparation de pompe Coleman pour lanternes et réchauds de camping à carburant liquide,14.93,"14,93 $",22.99,"Était±  22,99 $prix était 22,99 $",14.93,"14,93 $",14.93,"14,93 $",true,https://www.canadiantire.ca/fr/pdp/necessaire-de-reparation-de-pompe-coleman-pour-lanternes-et-rechauds-de-camping-a-carburant-liquide-0762336p.html,https://media-www.canadiantire.ca/product/playing/camping/camping-living/0762336/coleman-assembly-pump-fee9fed7-af69-4ecf-a5e2-e19e3a5f008f-jpgrendition.jpg?im=whresize&wid=200&hei=200,outputs/canadiantire/265-baie-comeau-qc/images/0010-Nécessaire de réparation de pompe Colema.jpg,076-2336-0,,076-2336-0,,Il n’en reste que 3 #076-2336-0,Liquidation◊Mieux notés,"14,93","22,99"
